1stFlrSF,2ndFlrSF,3SsnPorch,AVG_PRICE,Alley,BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,EnclosedPorch,ExterCond,ExterQual,Fence,FireplaceQu,Fireplaces,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageYrBlt,GrLivArea,HalfBath,HeatingQC,Id,KitchenAbvGr,KitchenQual,LandSlope,LotArea,LotFrontage,LotShape,LowQualFinSF,MasVnrArea,MiscVal,OpenPorchSF,OverallQual,PavedDrive,PoolArea,PoolQC,SalePrice,SaleTime,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,ReferencePrice,TotalSF,Age,Remodeled,TimeSinceSold,TotalArea,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,MSSubClass_0,MSSubClass_1,MSSubClass_10,MSSubClass_11,MSSubClass_12,MSSubClass_13,MSSubClass_14,MSSubClass_15,MSSubClass_2,MSSubClass_3,MSSubClass_4,MSSubClass_5,MSSubClass_6,MSSubClass_7,MSSubClass_8,MSSubClass_9,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MoSold_0,MoSold_1,MoSold_10,MoSold_11,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,OverallCond_0,OverallCond_1,OverallCond_2,OverallCond_3,OverallCond_4,OverallCond_5,OverallCond_6,OverallCond_7,OverallCond_8,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,YrSold_0,YrSold_1,YrSold_2,YrSold_3,YrSold_4
-0.5962968149165452,1.1684215699217824,-0.10336632669983054,4.87699591594169,1,3,4,3,0.8604622492215346,-0.29313434559908286,2,6,1.0,-0.24980954419365445,2,-1.031572801216988,1,-0.3597399544888946,4,3,2,3,0,2,6,470.0,2.0,5,2,5,1997.0,0.5348949905902469,1,0,140,-0.20777273780564387,2,-0.21633801262611302,0.6772694400880532,-0.2092028620163621,0,-0.10123205811300111,-0.5670242338334722,-0.08962291498324058,0.7707029626611457,6,2,-0.06044748638670953,3,231500.0,2009-08-01,-0.2860414824599054,7,928.0,1.4415399056487224,1997,1997,1.5814883836274387,0.19140858703558594,13,0,1,0.6612454987817286,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-0.76244502365748,-0.7846383034284159,-0.10336632669983054,4.891114638541332,1,3,4,3,-0.015457918754540539,-0.29313434559908286,0,6,0.0,-0.24980954419365445,4,-0.29230378394867373,1,-0.3597399544888946,4,3,4,4,1,1,6,0.0,0.0,3,1,3,0.0,-1.2766137257425336,0,4,141,-0.20777273780564387,3,-0.21633801262611302,0.046192004981113866,0.026594954251693913,3,-0.10123205811300111,-0.5670242338334722,-0.08962291498324058,-0.704542874176424,4,2,-0.06044748638670953,3,115000.0,2010-04-01,-0.2860414824599054,5,864.0,-0.7400893921914792,1971,1971,1.5435178110095062,-1.043004454881502,39,0,0,-0.23783157295137214,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.4961321889146035,-0.7846383034284159,-0.10336632669983054,5.010250752657178,1,3,4,0,1.9390374689144396,-0.29313434559908286,2,6,1.0,-0.24980954419365445,2,-0.2877544361500995,1,-0.3597399544888946,4,2,4,3,0,2,6,660.0,2.0,5,0,5,2005.0,0.4745113667124876,0,0,142,-0.20777273780564387,2,-0.21633801262611302,0.192879715739832,0.4038714602805835,3,-0.10123205811300111,-0.5670242338334722,-0.08962291498324058,-0.3469075197915586,7,2,-0.06044748638670953,3,260000.0,2006-01-01,-0.2860414824599054,7,1734.0,0.5246232442376232,2005,2005,1.5814883836274387,1.1850854755497562,5,0,4,0.4021794904593626,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
-0.6430259986249331,0.3250548064296513,-0.10336632669983054,4.786287648717241,1,4,4,3,0.15342129100948423,-0.29313434559908286,5,6,0.0,-0.24980954419365445,4,-0.35826932702800024,1,-0.3597399544888946,1,3,2,3,0,2,6,720.0,2.0,5,3,5,2000.0,-0.22795145773211287,0,1,143,-0.20777273780564387,3,-0.21633801262611302,-0.20746883982435504,0.07375451750530512,3,-0.10123205811300111,-0.5670242338334722,-0.08962291498324058,-0.704542874176424,5,2,-0.06044748638670953,3,166000.0,2010-06-01,-0.2860414824599054,6,910.0,-0.7400893921914792,1952,1952,1.5435178110095062,-0.3169544603099368,58,0,0,-0.2524383618734722,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.8912488664671374,-0.7846383034284159,-0.10336632669983054,4.911988441192891,1,3,4,1,0.5407176120683144,-0.29313434559908286,2,6,1.0,-0.24980954419365445,2,0.5697976238811452,1,-0.3597399544888946,4,2,4,3,0,2,6,577.0,2.0,5,2,5,1999.0,0.005531887928556638,0,0,144,-0.20777273780564387,2,-0.21633801262611302,0.02505360124732479,0.4038714602805835,0,-0.10123205811300111,0.46105421709456396,-0.08962291498324058,-0.27240015429471165,7,2,-0.06044748638670953,3,204000.0,2009-06-01,-0.2860414824599054,6,1490.0,0.39815198059471296,1999,1999,1.5814883836274387,0.5742815118625665,11,0,1,0.14802136321482212,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1.4805557943451408,-0.7846383034284159,-0.10336632669983054,4.281349066920437,1,6,4,3,2.011092598413757,-0.29313434559908286,5,6,1.0,-0.24980954419365445,4,-0.37419204432301006,1,-0.3597399544888946,4,3,4,3,0,2,6,504.0,2.0,5,3,5,1963.0,0.46243464193693573,0,4,145,4.4543278481871535,3,-0.21633801262611302,-0.13316414791164194,0.026594954251693913,3,-0.10123205811300111,1.3205952170507909,-0.08962291498324058,-0.704542874176424,5,2,-0.06044748638670953,3,125000.0,2006-11-01,-0.2860414824599054,10,1728.0,-0.7400893921914792,1963,1963,1.5475060308592818,1.1697193380985063,47,0,4,0.10057851279584124,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.48726205293030667,0.9418105559086613,-0.10336632669983054,4.331626046322128,1,3,4,3,-0.9882021669953233,-0.29313434559908286,6,6,0.0,-0.24980954419365445,2,0.9314707738677974,1,-0.3597399544888946,4,2,4,3,0,2,0,380.0,2.0,5,3,5,2004.0,0.42419168014768815,0,0,146,-0.20777273780564387,2,-0.21633801262611302,-0.9758818434320331,-2.1427449554144213,3,-0.10123205811300111,-0.28612848221379017,-0.08962291498324058,-0.10848395020164836,6,2,-0.06044748638670953,3,130000.0,2006-04-01,-0.2860414824599054,7,970.0,-0.7400893921914792,2004,2006,1.4858952148436526,0.17476193813006505,6,1,4,-0.8982921408530469,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
-0.7338883002801319,-0.7846383034284159,-0.10336632669983054,4.787491742782046,1,2,4,3,-0.5175921024529075,-0.29313434559908286,1,6,1.0,-0.24980954419365445,4,-0.12397791540142677,1,-0.3597399544888946,4,3,4,3,0,1,6,180.0,1.0,5,3,1,1931.0,-1.2544730636540218,0,4,147,-0.20777273780564387,3,-0.21633801262611302,-0.5149365304976506,-0.8694367475669189,3,-0.10123205811300111,-0.5670242338334722,-0.08962291498324058,-0.704542874176424,5,2,-0.06044748638670953,3,105000.0,2009-11-01,-0.2860414824599054,5,715.0,-0.36067560126274845,1931,1993,1.554160809718556,-1.2197150355708777,79,1,1,-0.7574826956440026,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-0.7105237084259379,1.9043233164592377,-0.10336632669983054,4.6944312827117365,1,3,4,3,-0.9882021669953233,-0.29313434559908286,6,6,0.0,-0.24980954419365445,2,0.735848818529105,1,-0.3597399544888946,4,2,4,2,1,2,6,434.0,2.0,5,0,5,2001.0,1.080360392952673,1,0,148,-0.20777273780564387,2,-0.21633801262611302,-0.08127897511052329,-0.25636242526997327,0,-0.10123205811300111,0.44420047199738305,-0.08962291498324058,0.010727834593306763,7,2,-0.06044748638670953,3,222500.0,2010-05-01,-0.2860414824599054,8,884.0,0.39815198059471296,2001,2001,1.5526509222021392,0.4820846871550662,9,0,0,0.01772880602968989,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.20169481915682483,-0.7846383034284159,-0.10336632669983054,4.871798849242039,1,3,4,3,0.5429693348651681,-0.29313434559908286,2,6,1.0,-0.24980954419365445,2,-0.3650933487258616,1,-0.3597399544888946,4,3,4,3,0,1,6,0.0,0.0,3,1,3,0.0,-0.8418516338226663,0,0,149,-0.20777273780564387,2,-0.21633801262611302,-0.3381426083605057,-0.3035219885235845,3,-0.10123205811300111,0.10712557005376465,-0.08962291498324058,-0.704542874176424,7,2,-0.06044748638670953,3,141000.0,2008-04-01,-0.2860414824599054,6,1080.0,-0.7400893921914792,2004,2005,1.5757762688855306,-0.48982350663649993,6,1,2,-0.47422784486663894,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
-0.6793709192870127,0.261977513869298,-0.10336632669983054,4.449281886262292,1,3,4,3,-0.9882021669953233,-0.29313434559908286,6,6,0.0,-0.24980954419365445,2,0.7631449053205505,1,-0.3597399544888946,4,3,4,3,0,1,6,240.0,1.0,5,3,1,1936.0,-0.310475743698384,0,2,150,-0.20777273780564387,3,-0.21633801262611302,-0.49956314596398593,-0.8694367475669189,3,-0.10123205811300111,-0.5670242338334722,-0.08962291498324058,0.9942250591516866,5,2,-0.06044748638670953,3,115000.0,2006-04-01,-0.2860414824599054,7,896.0,0.8408014033448988,1936,1950,1.554160809718556,-0.38738259029483285,74,1,4,-0.5534550679801095,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
-0.4898581186918838,-0.7846383034284159,-0.10336632669983054,4.835511711824627,1,3,4,0,0.6240313555518999,-0.29313434559908286,1,6,0.0,-0.24980954419365445,4,-0.6994704119210684,1,-0.3597399544888946,4,3,2,3,0,1,6,440.0,2.0,5,3,5,1975.0,-1.065271042170376,1,4,151,-0.20777273780564387,3,-0.21633801262611302,0.027743943540716128,2.384573116932254,3,-0.10123205811300111,-0.5670242338334722,-0.08962291498324058,-0.704542874176424,5,2,-0.06044748638670953,3,122000.0,2007-01-01,-0.2860414824599054,5,969.0,-0.7400893921914792,1975,1975,1.5814883836274387,-0.774097049484626,35,0,3,-0.1483211704367432,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1.433826610636753,-0.7846383034284159,-0.10336632669983054,5.383480545443202,1,2,4,1,2.1642097485998057,-0.29313434559908286,2,6,1.0,-0.24980954419365445,0,-0.5698139996617025,1,-0.3597399544888946,4,2,4,2,1,2,6,866.0,3.0,5,2,5,2007.0,0.42620446761028014,0,0,152,-0.20777273780564387,2,-0.21633801262611302,0.4806182295949245,1.7714987946353085,3,-0.10123205811300111,1.8823867202901552,-0.08962291498324058,0.8154073819592539,8,2,-0.06044748638670953,3,372402.0,2008-01-01,-0.2860414824599054,6,1710.0,-0.7400893921914792,2007,2008,1.6126008657708477,1.123620925744756,3,1,2,0.7222434493204183,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.157561701210014,1.3085933311670122,-0.10336632669983054,4.557383030929828,1,4,4,3,-0.05148548350419916,-0.29313434559908286,5,6,0.0,-0.24980954419365445,4,-0.3446212836322775,1,-0.3597399544888946,4,3,1,2,1,2,6,495.0,2.0,5,2,5,1971.0,0.99582331952381,1,2,153,-0.20777273780564387,3,-0.21633801262611302,0.5974559520507768,0.4981905867878059,0,-0.10123205811300111,0.8486903543297252,-0.08962291498324058,0.27895435038195576,6,2,-0.06044748638670953,3,190000.0,2006-06-01,-0.2860414824599054,8,825.0,-0.7400893921914792,1971,1971,1.5640996369023785,0.3527530302737115,39,0,4,0.6159060259675301,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0.24482849183443767,-0.7846383034284159,-0.10336632669983054,5.234843241466252,1,1,4,1,-0.022213087145101527,6.089726686613347,1,0,1.0,-0.24980954419365445,2,-1.0634182358070077,1,-0.3597399544888946,4,3,4,2,1,1,6,564.0,2.0,5,2,5,1960.0,-0.495652190256846,0,2,154,-0.20777273780564387,3,-0.21633801262611302,0.4305266183227334,0.5217703684146116,3,-0.10123205811300111,-0.5670242338334722,-0.08962291498324058,-0.704542874176424,6,2,-0.06044748638670953,3,235000.0,2008-03-01,-0.2860414824599054,4,1602.0,2.492832284680414,1960,1975,1.5363755692116063,0.3988514426274617,50,1,2,0.4908134856386655,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.10983307223242808,-0.7846383034284159,-0.10336632669983054,4.645992180508347,1,4,4,3,-0.9882021669953233,-0.29313434559908286,6,6,0.0,-0.24980954419365445,4,1.4546457707038352,1,3.188765176794566,4,3,4,3,0,1,6,312.0,1.0,1,3,1,1923.0,-0.6003171383116289,0,4,155,-0.20777273780564387,3,-0.21633801262611302,0.15380569671676733,0.6868288398022507,3,-0.10123205811300111,-0.5670242338334722,-0.08962291498324058,-0.704542874176424,6,2,-0.06044748638670953,3,125000.0,2006-03-01,-0.2860414824599054,7,1200.0,-0.7400893921914792,1923,1950,1.499144530722762,-0.18250075761149878,87,1,4,0.0821155315983068,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
